pH,conductivity,turbidity,temperature,time
7.32,8.24,837,12.94,2025-12-05T09:23:28
7.32,8.24,839,12.94,2025-12-05T09:23:38
7.32,8.24,840,12.94,2025-12-05T09:23:48
7.32,8.24,840,12.94,2025-12-05T09:23:58
7.32,8.24,839,12.94,2025-12-05T09:24:08
7.32,8.24,840,12.94,2025-12-05T09:24:19
7.32,8.24,840,12.94,2025-12-05T09:24:29
7.31,8.24,840,12.94,2025-12-05T09:24:39
7.31,8.24,840,12.94,2025-12-05T09:24:49
7.32,8.24,840,12.94,2025-12-05T09:24:59
7.31,8.23,841,13,2025-12-05T09:25:10
7.31,8.24,840,12.94,2025-12-05T09:25:20
7.31,8.24,840,12.94,2025-12-05T09:25:30
7.31,8.24,840,12.94,2025-12-05T09:25:40
7.31,8.24,840,12.94,2025-12-05T09:25:50
7.31,8.24,839,12.94,2025-12-05T09:26:00
7.31,8.24,840,12.94,2025-12-05T09:26:11
7.31,8.24,839,12.94,2025-12-05T09:26:21
7.31,8.24,840,12.94,2025-12-05T09:26:31
7.31,8.24,841,12.94,2025-12-05T09:26:41
7.31,8.23,841,13,2025-12-05T09:26:51
7.31,8.24,840,12.94,2025-12-05T09:27:02
7.31,8.24,841,12.94,2025-12-05T09:27:12
7.31,8.24,841,12.94,2025-12-05T09:27:22
7.31,8.24,841,12.94,2025-12-05T09:27:32
7.31,8.24,841,12.94,2025-12-05T09:27:42
7.31,8.24,841,12.94,2025-12-05T09:27:53
7.31,8.24,840,12.94,2025-12-05T09:28:03
7.31,8.24,840,12.94,2025-12-05T09:28:13
7.31,8.24,841,12.94,2025-12-05T09:28:23
7.31,8.24,841,12.94,2025-12-05T09:28:33
7.31,8.24,841,12.94,2025-12-05T09:28:44
7.31,8.24,841,12.94,2025-12-05T09:28:54
7.31,8.24,841,12.94,2025-12-05T09:29:04
7.31,8.24,841,12.94,2025-12-05T09:29:14
7.31,8.24,842,12.94,2025-12-05T09:29:24
7.31,8.24,841,12.94,2025-12-05T09:29:35
7.31,8.24,840,12.94,2025-12-05T09:29:45
7.31,8.24,842,12.94,2025-12-05T09:29:55
7.31,8.24,841,12.94,2025-12-05T09:30:05
7.3,8.24,841,12.94,2025-12-05T09:30:15
7.3,8.24,842,12.94,2025-12-05T09:30:25
7.31,8.24,842,12.94,2025-12-05T09:30:36
7.31,8.24,842,12.94,2025-12-05T09:30:46
7.32,8.24,841,12.94,2025-12-05T09:30:56
7.31,8.24,840,12.94,2025-12-05T09:31:06
7.31,8.24,842,12.94,2025-12-05T09:31:16
7.31,8.24,841,12.94,2025-12-05T09:31:27
7.31,8.24,842,12.94,2025-12-05T09:31:37
7.31,8.24,842,12.94,2025-12-05T09:31:47
7.32,8.24,842,12.94,2025-12-05T09:31:57
7.32,8.24,841,12.94,2025-12-05T09:32:07
7.32,8.24,841,12.94,2025-12-05T09:32:18
7.32,8.24,842,12.94,2025-12-05T09:32:28
7.32,8.24,842,12.94,2025-12-05T09:32:38
7.31,8.24,841,12.94,2025-12-05T09:32:48
7.31,8.24,841,12.94,2025-12-05T09:32:58
7.31,8.24,841,12.94,2025-12-05T09:33:09
7.31,8.23,842,13,2025-12-05T09:33:19
7.31,8.23,842,13,2025-12-05T09:33:29
7.31,8.24,842,12.94,2025-12-05T09:33:39
7.31,8.24,841,12.94,2025-12-05T09:33:49
7.31,8.23,842,13,2025-12-05T09:34:00
7.31,8.24,841,12.94,2025-12-05T09:34:10
7.31,8.23,842,13,2025-12-05T09:34:20
7.31,8.24,841,12.94,2025-12-05T09:34:30
7.31,8.24,842,12.94,2025-12-05T09:34:40
7.31,8.24,842,12.94,2025-12-05T09:34:51
7.31,8.23,841,13,2025-12-05T09:35:01
7.31,8.24,841,12.94,2025-12-05T09:35:11
7.31,8.24,841,12.94,2025-12-05T09:35:21
7.31,8.24,842,12.94,2025-12-05T09:35:31
7.31,8.24,842,12.94,2025-12-05T09:35:41
7.31,8.24,842,12.94,2025-12-05T09:35:52
7.31,8.24,842,12.94,2025-12-05T09:36:02
7.32,8.23,842,13,2025-12-05T09:36:12
7.32,8.23,841,13,2025-12-05T09:36:22
7.32,8.23,842,13,2025-12-05T09:36:32
7.32,8.24,842,12.94,2025-12-05T09:36:43
7.33,8.24,842,12.94,2025-12-05T09:36:53
7.33,8.24,842,12.94,2025-12-05T09:37:03
7.34,8.24,842,12.94,2025-12-05T09:37:13
7.34,8.24,842,12.94,2025-12-05T09:37:23
7.35,8.24,842,12.94,2025-12-05T09:37:34
7.35,8.25,842,12.88,2025-12-05T09:37:44
7.35,8.25,842,12.88,2025-12-05T09:37:54
7.35,8.25,842,12.88,2025-12-05T09:38:04
7.35,8.25,842,12.88,2025-12-05T09:38:14
7.35,8.25,842,12.88,2025-12-05T09:38:25
7.35,8.25,841,12.88,2025-12-05T09:38:35
7.35,8.25,841,12.88,2025-12-05T09:38:45
7.36,8.25,841,12.88,2025-12-05T09:38:55
7.35,8.25,842,12.88,2025-12-05T09:39:05
7.36,8.25,842,12.88,2025-12-05T09:39:16
7.36,8.25,842,12.88,2025-12-05T09:39:26
7.36,8.25,841,12.88,2025-12-05T09:39:36
7.36,8.25,841,12.88,2025-12-05T09:39:46
7.36,8.25,841,12.88,2025-12-05T09:39:56
7.36,8.25,841,12.88,2025-12-05T09:40:06
7.36,8.25,841,12.88,2025-12-05T09:40:17
7.36,8.25,841,12.88,2025-12-05T09:40:27
7.36,8.25,841,12.88,2025-12-05T09:40:37
7.36,8.25,842,12.88,2025-12-05T09:40:47
7.36,8.25,842,12.88,2025-12-05T09:40:57
7.36,8.25,841,12.88,2025-12-05T09:41:08
7.36,8.25,841,12.88,2025-12-05T09:41:18
7.36,8.25,841,12.88,2025-12-05T09:41:28
7.36,8.25,841,12.88,2025-12-05T09:41:38
7.37,8.25,841,12.88,2025-12-05T09:41:48
7.36,8.25,842,12.88,2025-12-05T09:41:59
7.36,8.25,842,12.88,2025-12-05T09:42:09
7.37,8.25,842,12.88,2025-12-05T09:42:19
7.37,8.25,843,12.88,2025-12-05T09:42:29
7.36,8.25,841,12.88,2025-12-05T09:42:39
7.36,8.25,841,12.88,2025-12-05T09:42:50
7.36,8.25,842,12.88,2025-12-05T09:43:00
7.37,8.25,841,12.88,2025-12-05T09:43:10
7.36,8.25,842,12.88,2025-12-05T09:43:20
7.36,8.25,843,12.88,2025-12-05T09:43:30
7.36,8.25,842,12.88,2025-12-05T09:43:41
7.36,8.27,842,12.81,2025-12-05T09:43:51
7.36,8.25,842,12.88,2025-12-05T09:44:01
7.37,8.25,842,12.88,2025-12-05T09:44:11
7.36,8.25,842,12.88,2025-12-05T09:44:21
7.37,8.25,842,12.88,2025-12-05T09:44:32
7.37,8.25,842,12.88,2025-12-05T09:44:42
7.36,8.25,842,12.88,2025-12-05T09:44:52
7.36,8.25,842,12.88,2025-12-05T09:45:02
7.36,8.25,843,12.88,2025-12-05T09:45:12
7.36,8.25,841,12.88,2025-12-05T09:45:23
7.36,8.25,843,12.88,2025-12-05T09:45:33
7.36,8.25,842,12.88,2025-12-05T09:45:43
7.36,8.25,840,12.88,2025-12-05T09:45:53
7.36,8.25,840,12.88,2025-12-05T09:46:03
7.37,8.25,840,12.88,2025-12-05T09:46:13
7.36,8.25,840,12.88,2025-12-05T09:46:24
7.36,8.25,839,12.88,2025-12-05T09:46:34
7.36,8.25,838,12.88,2025-12-05T09:46:44
7.36,8.25,840,12.88,2025-12-05T09:46:54
7.36,8.25,840,12.88,2025-12-05T09:47:04
7.36,8.25,840,12.88,2025-12-05T09:47:15
7.36,8.25,840,12.88,2025-12-05T09:47:25
7.36,8.25,840,12.88,2025-12-05T09:47:35
7.36,8.25,840,12.88,2025-12-05T09:47:45
7.36,8.25,840,12.88,2025-12-05T09:47:55
7.37,8.25,841,12.88,2025-12-05T09:48:06
7.37,8.25,841,12.88,2025-12-05T09:48:16
7.37,8.25,842,12.88,2025-12-05T09:48:26
7.37,8.25,841,12.88,2025-12-05T09:48:36
7.37,8.25,840,12.88,2025-12-05T09:48:46
7.36,8.25,840,12.88,2025-12-05T09:48:57
7.36,8.25,840,12.88,2025-12-05T09:49:07
7.37,8.25,840,12.88,2025-12-05T09:49:17
7.36,8.25,841,12.88,2025-12-05T09:49:27
7.37,8.25,839,12.88,2025-12-05T09:49:37
7.37,8.25,840,12.88,2025-12-05T09:49:48
7.36,8.25,840,12.88,2025-12-05T09:49:58
7.37,8.25,840,12.88,2025-12-05T09:50:08
7.37,8.25,841,12.88,2025-12-05T09:50:18
7.36,8.25,841,12.88,2025-12-05T09:50:28
7.37,8.25,840,12.88,2025-12-05T09:50:38
7.36,8.25,840,12.88,2025-12-05T09:50:49
7.37,8.25,841,12.88,2025-12-05T09:50:59
7.36,8.25,841,12.88,2025-12-05T09:51:09
7.37,8.25,841,12.88,2025-12-05T09:51:19
7.37,8.25,841,12.88,2025-12-05T09:51:29
7.36,8.25,841,12.88,2025-12-05T09:51:40
7.36,8.25,842,12.88,2025-12-05T09:51:50
7.36,8.25,842,12.88,2025-12-05T09:52:00
7.36,8.25,840,12.88,2025-12-05T09:52:10
7.37,8.25,841,12.88,2025-12-05T09:52:20
7.37,8.25,842,12.88,2025-12-05T09:52:31
7.37,8.25,842,12.88,2025-12-05T09:52:41
7.36,8.25,841,12.88,2025-12-05T09:52:51
7.36,8.25,841,12.88,2025-12-05T09:53:01
7.37,8.25,841,12.88,2025-12-05T09:53:11
7.37,8.25,842,12.88,2025-12-05T09:53:22
7.37,8.25,841,12.88,2025-12-05T09:53:32
7.37,8.25,842,12.88,2025-12-05T09:53:42
7.37,8.25,842,12.88,2025-12-05T09:53:52
7.37,8.25,842,12.88,2025-12-05T09:54:02
7.37,8.25,841,12.88,2025-12-05T09:54:13
7.36,8.25,841,12.88,2025-12-05T09:54:23
7.36,8.25,841,12.88,2025-12-05T09:54:33
7.36,8.25,842,12.88,2025-12-05T09:54:43
7.36,8.25,842,12.88,2025-12-05T09:54:53
7.37,8.25,842,12.88,2025-12-05T09:55:04
7.36,8.25,842,12.88,2025-12-05T09:55:14
7.37,8.25,842,12.88,2025-12-05T09:55:24
7.37,8.25,842,12.88,2025-12-05T09:55:34
7.37,8.25,842,12.88,2025-12-05T09:55:44
7.37,8.25,842,12.88,2025-12-05T09:55:54
7.37,8.25,843,12.88,2025-12-05T09:56:05
7.37,8.25,843,12.88,2025-12-05T09:56:15
7.37,8.25,843,12.88,2025-12-05T09:56:25
7.38,8.25,843,12.88,2025-12-05T09:56:35
7.37,8.25,842,12.88,2025-12-05T09:56:45
7.37,8.25,843,12.88,2025-12-05T09:56:56
7.37,8.25,842,12.88,2025-12-05T09:57:06
7.37,8.25,843,12.88,2025-12-05T09:57:16
7.37,8.25,843,12.88,2025-12-05T09:57:26
7.37,8.25,843,12.88,2025-12-05T09:57:36
7.37,8.25,843,12.88,2025-12-05T09:57:47
7.37,8.25,843,12.88,2025-12-05T09:57:57
7.38,8.25,843,12.88,2025-12-05T09:58:07
7.37,8.25,843,12.88,2025-12-05T09:58:17
7.37,8.25,843,12.88,2025-12-05T09:58:27
7.37,8.25,843,12.88,2025-12-05T09:58:38
7.37,8.25,843,12.88,2025-12-05T09:58:48
7.37,8.25,843,12.88,2025-12-05T09:58:58
7.37,8.25,843,12.88,2025-12-05T09:59:08
7.37,8.25,843,12.88,2025-12-05T09:59:18
7.38,8.25,843,12.88,2025-12-05T09:59:29
7.37,8.25,843,12.88,2025-12-05T09:59:39
7.37,8.25,843,12.88,2025-12-05T09:59:49
7.37,8.25,842,12.88,2025-12-05T09:59:59
7.37,8.25,843,12.88,2025-12-05T10:00:09
7.37,8.25,843,12.88,2025-12-05T10:00:19
7.37,8.25,843,12.88,2025-12-05T10:00:30
7.37,8.25,843,12.88,2025-12-05T10:00:40
7.37,8.25,843,12.88,2025-12-05T10:00:50
7.37,8.25,843,12.88,2025-12-05T10:01:00
7.37,8.25,843,12.88,2025-12-05T10:01:10
7.37,8.27,843,12.81,2025-12-05T10:01:21
7.37,8.25,843,12.88,2025-12-05T10:01:31
7.37,8.25,843,12.88,2025-12-05T10:01:41
7.37,8.25,843,12.88,2025-12-05T10:01:51
7.37,8.25,843,12.88,2025-12-05T10:02:01
7.37,8.25,843,12.88,2025-12-05T10:02:12
7.37,8.25,844,12.88,2025-12-05T10:02:22
7.38,8.25,844,12.88,2025-12-05T10:02:32
7.38,8.25,843,12.88,2025-12-05T10:02:42
7.38,8.25,844,12.88,2025-12-05T10:02:52
7.37,8.25,844,12.88,2025-12-05T10:03:03
7.37,8.25,844,12.88,2025-12-05T10:03:13
7.38,8.25,843,12.88,2025-12-05T10:03:23
7.37,8.25,844,12.88,2025-12-05T10:03:33
7.37,8.25,844,12.88,2025-12-05T10:03:43
7.37,8.25,843,12.88,2025-12-05T10:03:54
7.37,8.25,844,12.88,2025-12-05T10:04:04
7.37,8.25,844,12.88,2025-12-05T10:04:14
7.37,8.25,844,12.88,2025-12-05T10:04:24
7.37,8.25,844,12.88,2025-12-05T10:04:34
7.37,8.24,843,12.94,2025-12-05T10:04:45
7.37,8.25,844,12.88,2025-12-05T10:04:55
7.37,8.25,844,12.88,2025-12-05T10:05:05
7.37,8.25,844,12.88,2025-12-05T10:05:15
7.38,8.25,843,12.88,2025-12-05T10:05:25
7.37,8.25,844,12.88,2025-12-05T10:05:35
7.37,8.25,844,12.88,2025-12-05T10:05:46
7.37,8.25,844,12.88,2025-12-05T10:05:56
7.37,8.25,843,12.88,2025-12-05T10:06:06
7.37,8.25,844,12.88,2025-12-05T10:06:16
7.38,8.25,844,12.88,2025-12-05T10:06:26
7.38,8.25,844,12.88,2025-12-05T10:06:37
7.38,8.25,843,12.88,2025-12-05T10:06:47
7.38,8.25,844,12.88,2025-12-05T10:06:57
7.38,8.25,844,12.88,2025-12-05T10:07:07
7.38,8.25,844,12.88,2025-12-05T10:07:17
7.38,8.25,844,12.88,2025-12-05T10:07:28
7.38,8.25,843,12.88,2025-12-05T10:07:38
7.38,8.25,843,12.88,2025-12-05T10:07:48
7.37,8.25,844,12.88,2025-12-05T10:07:58
7.38,8.25,844,12.88,2025-12-05T10:08:08
7.38,8.25,843,12.88,2025-12-05T10:08:19
7.38,8.25,843,12.88,2025-12-05T10:08:29
7.38,8.25,844,12.88,2025-12-05T10:08:39
7.38,8.25,843,12.88,2025-12-05T10:08:49
7.37,8.25,844,12.88,2025-12-05T10:08:59
7.37,8.25,844,12.88,2025-12-05T10:09:10
7.37,8.25,844,12.88,2025-12-05T10:09:20
7.37,8.25,844,12.88,2025-12-05T10:09:30
7.37,8.25,844,12.88,2025-12-05T10:09:40
7.37,8.25,843,12.88,2025-12-05T10:09:50
7.37,8.25,844,12.88,2025-12-05T10:10:00
7.37,8.25,844,12.88,2025-12-05T10:10:11
7.37,8.25,844,12.88,2025-12-05T10:10:21
7.37,8.25,844,12.88,2025-12-05T10:10:31
7.37,8.25,844,12.88,2025-12-05T10:10:41
7.37,8.25,843,12.88,2025-12-05T10:10:51
7.37,8.25,844,12.88,2025-12-05T10:11:02
7.37,8.25,844,12.88,2025-12-05T10:11:12
7.37,8.25,844,12.88,2025-12-05T10:11:22
7.37,8.25,843,12.88,2025-12-05T10:11:32
7.37,8.25,843,12.88,2025-12-05T10:11:42
7.37,8.25,844,12.88,2025-12-05T10:11:53
7.37,8.25,843,12.88,2025-12-05T10:12:03
7.37,8.25,844,12.88,2025-12-05T10:12:13
7.37,8.25,844,12.88,2025-12-05T10:12:23
7.37,8.25,844,12.88,2025-12-05T10:12:33
7.37,8.25,844,12.88,2025-12-05T10:12:44
7.37,8.24,843,12.94,2025-12-05T10:12:54
7.37,8.25,843,12.88,2025-12-05T10:13:04
7.37,8.25,844,12.88,2025-12-05T10:13:14
7.37,8.24,844,12.94,2025-12-05T10:13:24
7.37,8.25,843,12.88,2025-12-05T10:13:35
7.37,8.24,843,12.94,2025-12-05T10:13:45
7.36,8.25,844,12.88,2025-12-05T10:13:55
7.37,8.25,844,12.88,2025-12-05T10:14:05
7.37,8.25,844,12.88,2025-12-05T10:14:15
7.37,8.25,845,12.88,2025-12-05T10:14:26
7.37,8.24,845,12.94,2025-12-05T10:14:36
7.37,8.25,845,12.88,2025-12-05T10:14:46
7.37,8.25,845,12.88,2025-12-05T10:14:56
7.37,8.25,845,12.88,2025-12-05T10:15:06
7.37,8.25,845,12.88,2025-12-05T10:15:17
7.37,8.25,845,12.88,2025-12-05T10:15:27
7.37,8.25,845,12.88,2025-12-05T10:15:37
7.37,8.25,844,12.88,2025-12-05T10:15:47
7.37,8.25,844,12.88,2025-12-05T10:15:57
7.37,8.25,845,12.88,2025-12-05T10:16:08
7.37,8.24,844,12.94,2025-12-05T10:16:18
7.37,8.24,845,12.94,2025-12-05T10:16:28
7.37,8.25,844,12.88,2025-12-05T10:16:38
7.37,8.25,845,12.88,2025-12-05T10:16:48
7.37,8.25,845,12.88,2025-12-05T10:16:59
7.37,8.25,845,12.88,2025-12-05T10:17:09
7.36,8.25,844,12.88,2025-12-05T10:17:19
7.37,8.25,844,12.88,2025-12-05T10:17:29
7.37,8.25,845,12.88,2025-12-05T10:17:39
7.37,8.25,845,12.88,2025-12-05T10:17:50
7.37,8.25,845,12.88,2025-12-05T10:18:00
7.37,8.25,845,12.88,2025-12-05T10:18:10
7.37,8.25,846,12.88,2025-12-05T10:18:20
7.37,8.25,846,12.88,2025-12-05T10:18:30
7.37,8.25,846,12.88,2025-12-05T10:18:40
7.37,8.25,846,12.88,2025-12-05T10:18:51
7.37,8.25,845,12.88,2025-12-05T10:19:01
7.37,8.25,845,12.88,2025-12-05T10:19:11
7.37,8.25,845,12.88,2025-12-05T10:19:21
7.37,8.25,845,12.88,2025-12-05T10:19:31
7.37,8.25,846,12.88,2025-12-05T10:19:42
7.37,8.25,845,12.88,2025-12-05T10:19:52
7.37,8.25,845,12.88,2025-12-05T10:20:02
7.37,8.25,845,12.88,2025-12-05T10:20:12
7.37,8.25,846,12.88,2025-12-05T10:20:22
7.37,8.25,845,12.88,2025-12-05T10:20:33
7.37,8.25,845,12.88,2025-12-05T10:20:43
7.37,8.25,846,12.88,2025-12-05T10:20:53
7.37,8.25,845,12.88,2025-12-05T10:21:03
7.37,8.25,845,12.88,2025-12-05T10:21:13
7.38,8.25,846,12.88,2025-12-05T10:21:24
7.38,8.25,845,12.88,2025-12-05T10:21:34
7.38,8.25,845,12.88,2025-12-05T10:21:44
7.37,8.25,845,12.88,2025-12-05T10:21:54
7.38,8.25,845,12.88,2025-12-05T10:22:04
7.38,8.25,845,12.88,2025-12-05T10:22:15
7.38,8.25,845,12.88,2025-12-05T10:22:25
7.37,8.25,846,12.88,2025-12-05T10:22:35
7.38,8.25,846,12.88,2025-12-05T10:22:45
7.38,8.25,846,12.88,2025-12-05T10:22:55
7.37,8.25,846,12.88,2025-12-05T10:23:05
7.38,8.25,845,12.88,2025-12-05T10:23:16
7.38,8.25,845,12.88,2025-12-05T10:23:26
7.38,8.25,845,12.88,2025-12-05T10:23:36
7.38,8.25,845,12.88,2025-12-05T10:23:46
7.38,8.25,845,12.88,2025-12-05T10:23:56
7.38,8.25,846,12.88,2025-12-05T10:24:07
7.38,8.25,846,12.88,2025-12-05T10:24:17
7.38,8.25,845,12.88,2025-12-05T10:24:27
7.38,8.25,846,12.88,2025-12-05T10:24:37
7.38,8.25,846,12.88,2025-12-05T10:24:47
7.38,8.25,845,12.88,2025-12-05T10:24:58
7.38,8.25,845,12.88,2025-12-05T10:25:08
7.38,8.25,846,12.88,2025-12-05T10:25:18
7.38,8.25,846,12.88,2025-12-05T10:25:28
7.38,8.25,846,12.88,2025-12-05T10:25:38
7.38,8.25,846,12.88,2025-12-05T10:25:49
7.38,8.25,846,12.88,2025-12-05T10:25:59
7.38,8.25,845,12.88,2025-12-05T10:26:09
7.38,8.25,846,12.88,2025-12-05T10:26:19
7.38,8.25,846,12.88,2025-12-05T10:26:29
7.38,8.25,846,12.88,2025-12-05T10:26:40
7.38,8.25,846,12.88,2025-12-05T10:26:50
7.38,8.25,846,12.88,2025-12-05T10:27:00
7.38,8.25,846,12.88,2025-12-05T10:27:10
7.38,8.25,846,12.88,2025-12-05T10:27:20
7.38,8.25,846,12.88,2025-12-05T10:27:31
7.38,8.25,847,12.88,2025-12-05T10:27:41
7.38,8.25,846,12.88,2025-12-05T10:27:51
7.38,8.25,847,12.88,2025-12-05T10:28:01
7.38,8.25,848,12.88,2025-12-05T10:28:11
7.38,8.25,848,12.88,2025-12-05T10:28:21
7.38,8.25,848,12.88,2025-12-05T10:28:32
7.38,8.25,847,12.88,2025-12-05T10:28:42
7.38,8.25,848,12.88,2025-12-05T10:28:52
7.38,8.25,848,12.88,2025-12-05T10:29:02
7.38,8.25,848,12.88,2025-12-05T10:29:12
7.38,8.25,848,12.88,2025-12-05T10:29:23
7.38,8.25,848,12.88,2025-12-05T10:29:33
7.38,8.25,848,12.88,2025-12-05T10:29:43
7.38,8.25,848,12.88,2025-12-05T10:29:53
7.37,8.25,848,12.88,2025-12-05T10:30:03
7.38,8.25,847,12.88,2025-12-05T10:30:14
7.37,8.25,847,12.88,2025-12-05T10:30:24
7.37,8.25,847,12.88,2025-12-05T10:30:34
7.37,8.25,847,12.88,2025-12-05T10:30:44
7.37,8.25,848,12.88,2025-12-05T10:30:54
7.37,8.25,848,12.88,2025-12-05T10:31:05
7.38,8.24,848,12.94,2025-12-05T10:31:15
7.38,8.24,847,12.94,2025-12-05T10:31:25
7.38,8.25,847,12.88,2025-12-05T10:31:35
7.38,8.25,847,12.88,2025-12-05T10:31:45
7.38,8.25,846,12.88,2025-12-05T10:31:56
7.37,8.25,846,12.88,2025-12-05T10:32:06
7.38,8.25,846,12.88,2025-12-05T10:32:16
7.38,8.25,847,12.88,2025-12-05T10:32:26
7.37,8.25,846,12.88,2025-12-05T10:32:36
7.38,8.25,845,12.88,2025-12-05T10:32:46
7.38,8.25,846,12.88,2025-12-05T10:32:57
7.38,8.25,846,12.88,2025-12-05T10:33:07
7.37,8.25,846,12.88,2025-12-05T10:33:17
7.38,8.25,846,12.88,2025-12-05T10:33:27
7.38,8.25,847,12.88,2025-12-05T10:33:37
7.38,8.25,847,12.88,2025-12-05T10:33:48
7.38,8.25,847,12.88,2025-12-05T10:33:58
7.38,8.25,846,12.88,2025-12-05T10:34:08
7.38,8.25,846,12.88,2025-12-05T10:34:18
7.38,8.25,848,12.88,2025-12-05T10:34:28
7.38,8.25,847,12.88,2025-12-05T10:34:39
7.38,8.25,846,12.88,2025-12-05T10:34:49
7.38,8.25,847,12.88,2025-12-05T10:34:59
7.38,8.25,846,12.88,2025-12-05T10:35:09
7.38,8.25,847,12.88,2025-12-05T10:35:19
7.38,8.25,848,12.88,2025-12-05T10:35:30
7.38,8.25,847,12.88,2025-12-05T10:35:40
7.38,8.25,847,12.88,2025-12-05T10:35:50
7.38,8.25,846,12.88,2025-12-05T10:36:00
7.39,8.25,847,12.88,2025-12-05T10:36:10
7.38,8.25,847,12.88,2025-12-05T10:36:21
7.38,8.25,845,12.88,2025-12-05T10:36:31
7.38,8.25,847,12.88,2025-12-05T10:36:41
7.39,8.25,847,12.88,2025-12-05T10:36:51
7.38,8.25,847,12.88,2025-12-05T10:37:01
7.38,8.25,846,12.88,2025-12-05T10:37:12
7.38,8.25,847,12.88,2025-12-05T10:37:22
7.39,8.25,847,12.88,2025-12-05T10:37:32
7.38,8.25,848,12.88,2025-12-05T10:37:42
7.38,8.25,847,12.88,2025-12-05T10:37:52
7.38,8.25,847,12.88,2025-12-05T10:38:02
7.38,8.25,847,12.88,2025-12-05T10:38:13
7.38,8.25,848,12.88,2025-12-05T10:38:23
7.38,8.25,847,12.88,2025-12-05T10:38:33
7.39,8.25,847,12.88,2025-12-05T10:38:43
7.39,8.25,847,12.88,2025-12-05T10:38:53
7.38,8.25,847,12.88,2025-12-05T10:39:04
7.38,8.25,847,12.88,2025-12-05T10:39:14
7.38,8.25,848,12.88,2025-12-05T10:39:24
7.38,8.25,847,12.88,2025-12-05T10:39:34
7.38,8.25,847,12.88,2025-12-05T10:39:44
7.38,8.25,847,12.88,2025-12-05T10:39:55
7.38,8.25,847,12.88,2025-12-05T10:40:05
7.38,8.25,847,12.88,2025-12-05T10:40:15
7.39,8.25,847,12.88,2025-12-05T10:40:25
7.38,8.25,847,12.88,2025-12-05T10:40:35
7.38,8.25,847,12.88,2025-12-05T10:40:46
7.38,8.25,848,12.88,2025-12-05T10:40:56
7.38,8.25,847,12.88,2025-12-05T10:41:06
7.39,8.25,847,12.88,2025-12-05T10:41:16
7.39,8.25,848,12.88,2025-12-05T10:41:26
7.39,8.25,848,12.88,2025-12-05T10:41:37
7.39,8.25,847,12.88,2025-12-05T10:41:47
7.39,8.25,848,12.88,2025-12-05T10:41:57
7.39,8.25,847,12.88,2025-12-05T10:42:07
7.39,8.25,847,12.88,2025-12-05T10:42:17
7.39,8.25,847,12.88,2025-12-05T10:42:27
7.39,8.25,847,12.88,2025-12-05T10:42:38
7.39,8.25,847,12.88,2025-12-05T10:42:48
7.39,8.25,847,12.88,2025-12-05T10:42:58
7.39,8.25,848,12.88,2025-12-05T10:43:08
7.39,8.25,847,12.88,2025-12-05T10:43:18
7.39,8.25,847,12.88,2025-12-05T10:43:29
7.39,8.25,847,12.88,2025-12-05T10:43:39
7.39,8.25,847,12.88,2025-12-05T10:43:49
7.39,8.25,841,12.88,2025-12-05T10:43:59
7.39,8.25,847,12.88,2025-12-05T10:44:09
7.39,8.25,847,12.88,2025-12-05T10:44:20
7.39,8.25,848,12.88,2025-12-05T10:44:30
7.39,8.25,847,12.88,2025-12-05T10:44:40
7.39,8.25,847,12.88,2025-12-05T10:44:50
7.39,8.25,847,12.88,2025-12-05T10:45:00
7.39,8.25,848,12.88,2025-12-05T10:45:11
7.39,8.25,847,12.88,2025-12-05T10:45:21
7.38,8.25,848,12.88,2025-12-05T10:45:31
7.38,8.25,847,12.88,2025-12-05T10:45:41
7.38,8.25,847,12.88,2025-12-05T10:45:51
7.39,8.25,848,12.88,2025-12-05T10:46:02
7.38,8.25,848,12.88,2025-12-05T10:46:12
7.38,8.25,848,12.88,2025-12-05T10:46:22
7.39,8.25,848,12.88,2025-12-05T10:46:32
7.39,8.25,848,12.88,2025-12-05T10:46:42
7.39,8.25,847,12.88,2025-12-05T10:46:53
7.39,8.25,848,12.88,2025-12-05T10:47:03
7.39,8.25,848,12.88,2025-12-05T10:47:13
7.39,8.25,845,12.88,2025-12-05T10:47:23
7.39,8.25,848,12.88,2025-12-05T10:47:33
7.39,8.25,847,12.88,2025-12-05T10:47:44
7.39,8.25,847,12.88,2025-12-05T10:47:54
7.39,8.25,847,12.88,2025-12-05T10:48:04
7.39,8.25,847,12.88,2025-12-05T10:48:14
7.39,8.25,847,12.88,2025-12-05T10:48:24
7.39,8.25,848,12.88,2025-12-05T10:48:34
7.39,8.25,847,12.88,2025-12-05T10:48:45
7.39,8.25,847,12.88,2025-12-05T10:48:55
7.39,8.25,847,12.88,2025-12-05T10:49:05
7.39,8.25,849,12.88,2025-12-05T10:49:15
7.39,8.25,848,12.88,2025-12-05T10:49:25
7.39,8.25,847,12.88,2025-12-05T10:49:36
7.39,8.25,848,12.88,2025-12-05T10:49:46
7.39,8.25,848,12.88,2025-12-05T10:49:56
7.39,8.24,847,12.94,2025-12-05T10:50:06
7.39,8.25,848,12.88,2025-12-05T10:50:16
7.39,8.25,848,12.88,2025-12-05T10:50:27
7.39,8.24,848,12.94,2025-12-05T10:50:37
7.39,8.25,847,12.88,2025-12-05T10:50:47
7.39,8.25,848,12.88,2025-12-05T10:50:57
7.39,8.25,847,12.88,2025-12-05T10:51:07
7.39,8.25,847,12.88,2025-12-05T10:51:18
